,gene,param value_min,changed param,total QALYs disc_min,total disc cost_min,cost per QALY_min,total LE_min,icers_min,param value_max,strategy,pretty_strategy,total QALYs disc_max,total disc cost_max,cost per QALY_max,total LE_max,formatted_param,icers_max,comparator,pretty_comparator,bc_icer,icer_diff,width_upper,width_lower,order
137,PMS2,0.6,oc stage dist intervention,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1968.7656195669047,0.85,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,Prob Early-Stage OC Intervention,1968.7656195669047,Nat Hist,No Intervention,1968.765619566937,0.0,-3.228706191293895e-11,3.228706191293895e-11,49
138,MLH1,0.6,oc stage dist intervention,22.55119775326721,13183.218927450924,584.5906311358093,46.202086609204905,16831.24288537438,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55277554178524,13176.944364179431,584.2715163712558,46.20926495900872,Prob Early-Stage OC Intervention,16845.726011882292,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,14.483126507911948,3.10147197434344,11.381654533568508,49
136,MSH2,0.6,oc stage dist intervention,22.332410573485465,15661.583277121426,701.2938986405662,45.61672063768498,64325.32886445804,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.335572372811185,15649.009405722169,700.6316715112041,45.63110564639185,Prob Early-Stage OC Intervention,63689.928476173656,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,635.4003882843826,-158.29779023066658,-477.10259805371606,49
139,MSH6,0.6,oc stage dist intervention,22.548135769883523,12979.103023366728,575.6175657192158,46.22195092556511,12430.71593265575,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54923151952665,12974.745436537505,575.3963466693729,46.22693617811693,Prob Early-Stage OC Intervention,12472.860159230404,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,42.14422657465366,9.851469424944298,32.29275714970936,49
179,MSH2,0.08,oc stage dist nat hist,22.294440112873648,15702.392040627925,704.3187431991519,45.48310528321253,83682.00173477597,0.2,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.369549360084147,15613.411082069088,697.976111665861,45.747152064335076,Prob Early-Stage OC Nat Hist,52881.49130332677,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,30800.5104314492,-10966.73496307755,-19833.77546837165,50
177,MLH1,0.08,oc stage dist nat hist,22.525651283449502,13205.93579488888,586.2621075285763,46.11459421985989,17725.648806362937,0.2,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.57533461865829,13157.445640657881,582.8239475920494,46.28396621306967,Prob Early-Stage OC Nat Hist,16147.095250382235,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,1578.5535559807013,-695.5292895257135,-883.0242664549878,50
178,PMS2,0.08,oc stage dist nat hist,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1647.5814107800938,0.2,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,Prob Early-Stage OC Nat Hist,2260.360410072822,Nat Hist,No Intervention,1968.765619566937,612.7789992927283,291.59479050588516,321.1842087868431,50
176,MSH6,0.08,oc stage dist nat hist,22.523615093388802,12997.471764891767,577.0597531080535,46.13971736499451,12878.90348361421,0.2,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.570658006294927,12959.287602561635,574.1652546836388,46.29614970345562,Prob Early-Stage OC Nat Hist,12126.214279798125,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,752.689203816084,-336.7944100073346,-415.89479380874945,50
194,PMS2,0.01,surgical complications,23.0404522679383,4182.9871350046205,181.54969730457125,47.360856181601974,1629.0659012179574,0.044000000000000004,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040206913564823,4307.545129092248,186.95774500862663,47.360856181601974,Prob Complications,2205.4327105935413,Nat Hist,No Intervention,1968.765619566937,576.3668093755839,236.66709102660434,339.69971834897956,51
193,MLH1,0.01,surgical complications,22.544340559200247,13016.30884516368,577.3648074106908,46.168959950303204,17111.74196376126,0.044000000000000004,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55799711511708,13291.135279604421,589.1983766013277,46.23443058774429,Prob Complications,16664.321924773285,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,447.4200389879734,-178.30261513466394,-269.11742385330945,51
192,MSH2,0.01,surgical complications,22.326585316445527,15497.522016993391,694.1286272548842,45.589115964357184,68643.89464212314,0.044000000000000004,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.340526904506426,15759.24473859254,705.4106112158736,45.65454815319481,Prob Complications,60926.61727260553,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,7717.277369517607,-2921.6089937987927,-4795.668375718815,51
195,MSH6,0.01,surgical complications,22.541035810087283,12812.783108210424,568.4203341923003,46.187491043929775,12571.918835594952,0.044000000000000004,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55448476025177,13089.126075464304,580.3336327386,46.2523845537353,Prob Complications,12390.29483741126,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,181.62399818369158,-72.71385239419942,-108.91014578949216,51
